X,Y,UsoVegetacaoIBGE_tif,altitude_br_tif,declividade_br_tif,density3_br_tif,ModisGPP_MOD17A2_2010_rec_tif,ModisNPP_MOD17A3_2010_rec_tif,ModisVCF_MOD44B_2010_rec_tif,sa2001tree_br_tif,UsoAntropicoIBGE_tif
-55.42664599,-6.317938176,16,297.28,244550.2,13.66,252,24689,77,87,1
-49.62687799,-6.951246176,5,208.97,97682.76,24.2,168,16140,25,19,7
-50.60183899,-6.359603176,16,241.26,251808.7,20.41,736,23861,74,85,1
-55.55997399,-6.042949176,2,297.16,274583,17.4,422,24157,80,78,1
-50.76849899,-1.751454176,6,18.05,18002.36,18.26,645,25353,70,80,1
-53.98503699,-4.301352176,2,320.45,266423.19,11.81,533,24769,59,79,1
-54.32668999,-7.242901176,16,279.85,28153.53,13.03,648,25440,71,83,1
-54.46001799,-6.776253176,16,232.09,42154.64,21.67,616,25032,79,80,1
-51.09348599,-7.434560176,2,298.03,392961.81,18.6,617,23133,67,86,1
-55.13499099,-3.759707176,28,211.57,288499,15.87,329,24135,61,88,1
-54.46001799,-2.934740176,28,50.25,238118.59,22.46,553,26154,44,80,1
-54.74333999,-6.601260176,16,240.84,181312.5,6.58,641,24650,81,63,1
-49.40188699,-7.359563176,5,208.11,92527.84,11.64,22,11880,18,53,7
-55.81829699,-3.884702176,5,145.64,237272.09,15.09,181,26887,15,35,6
-54.52668199,-3.109733176,28,131.83,17622.36,20.1,341,24567,15,76,1
-48.86857499,-3.168064176,18,69.54,20999.68,20.13,644,25254,60,73,1
-51.06848699,-8.867836176,7,574.47,788163.88,13.91,717,22346,51,83,1
-52.08511299,-5.184650176,2,241.57,113135.2,12.04,333,20619,77,78,1
-52.61842499,-1.743121176,11,3.26,2831.09,15.86,249,12011,53,61,1
-58.30986399,-0.368176176,2,165.25,88256,31.71,434,25630,81,84,1
-54.86833499,-4.468012176,13,321.92,281629.09,14.23,247,23572,53,78,1
-52.99340999,-4.526343176,16,221.3,79176.03,14.15,446,25752,77,67,1
-53.56838699,-2.193103176,18,73.79,90920.04,15.72,609,22361,67,78,1
-54.54334799,1.315089824,2,386.45,221882.09,11.5,117,23195,78,80,1
-57.09324599,1.765071824,2,264.33,52227.54,18.66,217,24043,75,82,1
-51.42680599,-5.742961176,2,193.54,45040.76,29.35,659,24983,64,52,1
-57.01824899,-5.676297176,13,101.18,291786.69,12.89,35,24844,71,86,1
-49.25189299,-6.892915176,34,178.87,77406.13,21.77,324,14961,15,7,1
-53.37672799,-6.609593176,16,272.03,143927.5,21.72,546,22877,76,61,1
-51.73512699,-4.234688176,16,188.28,69302.48,20.67,215,25133,60,66,1
-57.40989999,-5.226315176,16,145.99,76720.95,20.91,562,26294,74,82,1
-51.68512899,-3.743041176,1,127.66,78087.9,16.92,618,24103,75,77,1
-57.25990599,-1.234808176,2,49.46,51317.9,21.5,442,26421,78,78,1
-55.48497699,-4.759667176,2,275.61,125488.3,8.16,593,20179,76,69,1
-47.91027999,-1.968112176,5,59.96,7863.74,10.11,196,15201,24,19,2
-54.32668999,-1.051482176,2,274.24,87538.08,14.31,572,26362,77,82,1
-52.96841099,-2.601420176,28,65.48,375625.09,20.08,256,25123,68,66,1
-52.37676799,-8.709509176,13,280.44,641413.38,17.22,721,22910,80,75,1
-54.65167699,-5.401308176,2,251.18,116886.9,9.28,656,23306,76,84,1
-56.13495099,1.465083824,2,349.74,130585.3,26.51,454,27403,77,81,1
-54.59334599,-5.667964176,2,241.53,70882.91,21.75,207,24022,81,77,1
-55.69330199,-3.693043176,28,125.34,82198.45,9.38,643,23207,77,85,1
-57.44323199,1.240092824,2,242.67,103925.2,15.17,225,23441,69,85,1
-54.51834899,-1.568128176,7,106.5,116753.4,12.87,640,26680,24,17,1
-57.01824899,-4.351350176,28,107.16,89588.73,7.22,205,23226,79,83,1
-56.87658799,-6.042949176,16,143.18,531339,13.51,242,25558,79,79,1
-49.07689999,-3.784706176,5,71.46,25211.55,21.24,360,17918,21,12,7
-51.13515099,-4.834664176,2,169.8,53517.43,21.74,401,25793,74,71,1
-51.30181099,-8.526183176,7,329.67,77316.85,22.42,353,20703,71,48,1
-49.55188099,-6.801252176,5,187.38,33745.06,19.8,332,14332,14,19,7
-53.11007199,-6.617926176,16,235.59,139405.41,20.02,591,22636,75,54,1
-52.41009999,-1.268140176,11,34.28,123017.3,16.83,635,24339,83,31,1
-57.09324599,-0.409841176,2,142.17,201726.8,20.05,426,27216,75,92,1
-54.79333799,-9.142825176,31,571.15,139782.8,15.35,552,24076,21,15,1
-49.10189899,-4.093027176,5,126.41,67502.9,7.16,152,13629,23,19,7
-48.25193299,-3.559715176,2,173.26,132876.5,11.98,646,25303,78,78,1
-57.03491499,-4.668004176,2,161.19,199167.5,9.9,227,24888,62,84,1
-54.42668599,-3.384722176,28,234.6,386275.31,14.76,582,23797,69,74,1
-55.84329599,-3.384722176,28,91.41,30415.33,26.7,195,24201,75,76,1
-56.60159899,-1.059815176,1,146.51,268813.5,18.03,433,27044,83,87,1
-52.36010199,-8.384522176,16,479.13,451520.09,11.81,261,20798,77,80,1
-54.65167699,-6.592927176,16,258,149192.59,14.16,76,24541,82,81,1
-52.34343599,-1.943113176,2,20.38,162454.59,15.57,520,25305,83,81,1
-56.64326399,-7.626219176,2,347.79,239186.3,8.76,647,24513,66,74,1
-54.01003599,-8.876169176,13,314.82,79374.37,17.88,642,24238,78,85,1
-54.90166699,-6.426267176,16,235.14,70529.64,15.37,648,24927,76,82,1
-56.90991999,-5.292979176,2,157.89,159818.7,14.61,496,24947,62,83,1
-49.73520699,-1.159811176,6,24.11,10426.85,15.59,162,23331,64,84,1
-51.22681399,-8.684510176,7,308.51,57826.42,28.24,726,22101,39,87,1
-53.38506099,-8.217862176,13,285.28,91410.06,19.51,687,24727,79,58,1
-50.45184499,-8.242861176,5,223.92,76554.88,23.08,481,16743,21,10,7
-52.86841499,-0.776493176,18,142.78,248615.91,15.51,677,26371,76,78,1
-55.81829699,-3.401388176,28,82.62,81166.41,21.92,257,20277,75,80,1
-50.03519499,-6.551262176,5,234.58,82805.3,19.29,225,14860,13,75,7
-54.60167899,0.148469824,1,373.97,461779.59,16.46,244,25000,79,78,1
-57.98487699,-0.376509176,2,201.08,606009.12,21.69,481,26631,82,64,1
-57.22657399,-6.926247176,2,180.96,76375.87,17.99,569,25706,80,84,1
-53.65171699,-1.776453176,11,11.28,16048.38,10.81,631,22951,51,16,1
-48.71858099,-2.559755176,5,18.21,22180.94,19.87,664,25642,60,43,8
-53.47672399,-3.143065176,28,188.77,259397.3,13.82,522,24001,61,82,1
-51.18514899,-2.384762176,28,44.73,39682.93,14.73,535,22077,83,79,1
-55.60997199,-2.593087176,5,64.33,215837.2,25.96,576,26956,75,88,2
-50.43517899,-1.743121176,5,20.71,61627.54,25.38,201,23223,69,68,2
-49.02690199,-5.934620176,5,130.16,71601.19,25.88,238,16087,19,4,7
-55.97662399,-3.809705176,28,165.19,65223.92,19.93,304,22102,61,75,1
-58.40152699,-0.951486176,2,87.18,45101.27,29.18,468,27427,70,81,1
-56.74325999,-8.584514176,7,355.61,140452.41,24.99,648,23240,78,73,1
-50.71016799,-7.626219176,5,403.53,18813.24,26.72,149,15967,12,13,7
-54.75167299,-0.976485176,4,345.95,199151,21.58,376,23094,63,68,1
-53.27673199,-8.001204176,13,277.15,78600.2,17.59,664,23730,76,50,1
-53.44339199,-9.126159176,16,299.83,50413.39,22.08,647,23929,79,76,1
-51.57679999,-7.001244176,5,223.56,66431.27,17.72,632,23774,39,79,7
-57.67655599,-6.942913176,7,189.12,127834.6,22.92,382,23876,73,27,1
-54.09336599,-0.101520176,2,177.69,47121.46,27.6,286,25677,61,78,1
-52.95174499,-5.776293176,16,284.81,1260629,10.19,220,25133,63,25,1
-56.85158899,0.165135824,2,232.05,115428.7,10.85,562,27869,83,81,1
-54.21002799,-3.626379176,28,226.22,267732.59,20.22,359,25162,57,82,1
-54.19336199,0.781777824,2,481,280939.69,13.12,347,23816,77,80,1
-52.45176499,-7.384562176,13,260.05,519029.41,19.57,636,19643,71,49,1
-53.57671999,0.098471824,1,183.46,9234.4,18.62,202,25469,62,65,1
-54.60167899,-6.942913176,16,284.34,103888.5,7.1,643,25445,81,70,1
-53.59338599,-5.392975176,16,231.29,182700.91,17.1,531,23175,57,74,1
-50.56017399,-1.651458176,6,15.6,76478.13,22.8,303,24100,64,50,1
-48.41859299,-2.051442176,18,26.08,56169.2,20.24,582,25059,64,84,1
-48.52692199,-3.518050176,2,126.47,258982.2,15.69,628,22493,76,79,1
-50.74349999,-6.559595176,2,346.48,143772.59,9.39,700,22266,70,78,1
-53.66004999,-3.184730176,28,178.85,180745.8,18.24,423,25753,63,51,1
-54.21002799,-8.251194176,13,376.83,400248.69,22.62,684,19203,79,76,1
-49.92686599,-2.393095176,24,36.98,37314.21,21.3,641,24252,30,87,1
-54.46835099,1.673408824,2,301.81,62897.27,16.88,634,24636,78,81,1
-56.75992599,-7.942873176,2,438.46,95497.76,18.12,688,24844,78,79,1
-47.98527699,-2.401428176,5,54.59,122657.3,19.89,375,16289,14,34,7
-55.76829899,-2.876409176,28,87.64,140924.2,18.25,574,23493,62,92,1
-56.26827899,-6.376269176,5,236.28,466141.5,19.98,634,23447,19,75,6
-56.36827499,-5.376309176,2,115.14,124389.8,23.41,627,26472,76,81,1
-56.98491699,0.006808824,2,226.64,369707.41,22.42,425,26614,77,81,1
-50.84349599,-0.193183176,6,16.63,1761.91,13,559,25241,59,82,1
-52.90174699,-9.584474176,16,294.37,95661.17,24.14,651,24626,81,79,1
-57.89321399,-0.659831176,2,103.65,20968.34,23.71,272,27966,78,73,1
-55.30998399,0.873440824,2,355.49,84964.08,17.41,590,25573,75,87,1
-55.84329599,0.823442824,1,325.85,108828.1,26.03,366,24138,78,77,1
-51.99344999,-5.942953176,2,228.79,77020.33,22.59,601,24015,61,82,1
-55.76829899,-3.959699176,5,150.33,184852.7,17.52,554,24832,73,79,6
-49.18522899,-6.851250176,34,166.44,50847.66,26.48,248,14572,8,35,1
-51.75179299,-4.926327176,2,213.18,63996.32,12.54,309,21008,74,52,1
-54.58501299,1.073432824,2,547.98,535568.38,17.28,225,27043,79,78,1
-56.66826299,-7.042909176,2,289.53,267823.19,15.57,363,25460,82,71,1
-50.97682399,-4.051362176,1,247.86,124243.5,9.18,184,25883,67,73,1
-58.83484299,-0.159851176,2,284.52,320833.91,17.93,510,21394,81,89,1
-57.18490899,-0.059855176,1,152.45,95471.98,16.05,209,27633,67,85,1
-51.11848499,-4.601340176,2,221.26,200088.59,16.7,556,23011,76,51,1
-53.31006399,-1.493131176,28,123.88,229238.3,11.03,267,23746,82,71,1
-53.66838299,-2.826411176,28,180.75,36497.16,18.9,566,24940,79,72,1
-54.77667199,-6.134612176,16,212.89,65361.51,27.06,658,22666,79,78,1
-52.67675599,-3.259727176,25,179.93,117876.2,12.35,265,18002,13,7,1
-58.46819099,1.215093824,2,404.25,449194.31,11.07,438,24006,76,78,1
-48.31026399,-4.867996176,5,243.28,159230.7,17.44,176,18264,47,13,7
-50.61850499,-2.093107176,30,16.79,108039.2,23.8,539,23297,62,74,1
-54.60167899,-3.493051176,28,113.42,129344,16.64,174,23458,60,83,1
-51.31847699,-8.959499176,5,327.91,119868.3,25.46,180,16017,22,81,7
-52.39343399,-8.109533176,16,433.02,1053000,9.97,649,22959,71,67,1
-46.65199699,-2.143105176,25,74.25,71426.47,11.08,534,24108,64,37,1
-50.31018399,-0.384842176,6,18.19,35419.03,25.07,573,25808,61,82,1
-53.34339599,-8.426187176,16,327.84,652063.31,10.42,702,24883,78,60,1
-49.24355999,-1.484798176,24,4.6,76267.41,17.08,663,24302,17,71,1
-48.51858899,-1.701456176,24,33.1,60455.88,21.49,521,24712,67,9,1
-48.48525699,-3.093067176,18,85.83,93255.63,16.69,661,24608,77,82,1
-50.19352199,-9.651138176,44,182.39,5560.44,22.44,699,23870,78,86,1
-53.16840299,-0.943153176,1,170.35,271338.91,12.02,588,23969,65,71,1
-56.23494699,0.365127824,2,236.17,36486.38,19.43,596,26523,79,88,1
-48.58525299,-3.968032176,2,170.89,215659.3,18.43,618,23547,79,75,1
-57.95987799,-7.317898176,2,120.46,64100.99,27.46,563,25993,74,86,1
-55.34331599,-1.693123176,5,105.59,15391.03,10.02,604,25702,27,56,2
-54.99332999,-2.759747176,28,161.89,141255.09,11.61,495,25203,78,78,1
-47.24363999,-1.868116176,5,51.03,102553.8,9.93,170,16865,26,43,7
-57.79321799,0.606784824,2,315.26,306347.91,19.33,299,26986,74,88,1
-53.00174299,-7.367896176,2,277.35,850437.38,15.87,674,24300,74,55,1
-56.44327199,-6.051282176,16,167.35,75455.62,14.91,625,25525,82,80,1
-57.27657199,0.415125824,2,244.96,116731.2,10.43,316,26594,73,83,1
-56.98491699,-0.409841176,2,104.05,37577.32,22.84,325,27033,70,82,1
-57.27657199,-8.109533176,13,189.73,83640.46,24.01,511,23523,79,78,1
-52.71842099,-6.351270176,22,231.35,268000.09,16.02,280,24601,62,69,1
-57.90987999,-0.476505176,2,143.65,53561.78,21.87,229,24905,75,96,1
-53.32672999,-3.601380176,28,188.03,250035,20,614,24058,33,46,1
-55.25998599,-8.401188176,16,279.73,101391.9,7.11,705,22499,74,84,1
-57.72655399,-7.284566176,7,270.03,129543.8,17.56,604,25877,74,73,1
-57.50989599,-6.342937176,2,122.13,87872.23,22.46,574,25085,63,82,1
-50.23518699,-2.334764176,28,31.6,4366.76,21.64,658,23012,28,82,1
-48.86024199,-0.659831176,11,6.04,1637.51,16.18,207,14391,16,5,1
-54.53501499,-2.576421176,5,3.07,122455.8,25.37,560,26354,50,58,2
-53.01007599,-5.309645176,16,203.94,23999.55,14.15,337,24890,76,76,1
-50.59350599,-8.084534176,16,341.17,228781.09,14.44,635,23686,57,23,1
-52.81841699,-7.759547176,2,273.83,43269.61,22.59,687,24664,75,43,1
-54.86833499,-4.409681176,13,289.75,283983.41,11.91,164,21185,21,67,1
-56.90991999,-6.259607176,2,288.58,290974.09,10.06,517,22396,80,82,1
-55.35998199,-9.276153176,7,436.87,126842.1,12.25,606,23022,75,88,1
-57.20157499,-4.626339176,2,141.94,25435.28,13.46,641,22579,60,86,1
-56.12661799,-1.626459176,28,87.59,29177.49,18.1,572,27291,81,82,1
-52.93507899,-0.218182176,1,212.89,353953.69,18.63,574,23314,80,86,1
-53.61838499,-1.384802176,16,195.2,852250.88,11.31,640,26770,66,84,1
-50.53517499,-1.593127176,5,15.35,8187.28,25.42,35,22744,41,67,2
-53.69338199,-5.792959176,2,385.7,649317.31,22.1,363,25110,71,67,1
-55.30998399,-1.701456176,13,71.81,226636.3,12.01,603,27343,66,82,1
-57.13491099,1.448417824,2,228.81,62000.09,15.04,240,26260,60,83,1
-52.37676799,-5.309645176,16,202.7,46253.68,15.87,135,24962,75,46,1
-54.48501699,-9.217822176,39,391.13,222334.3,15.63,300,13968,13,83,1
-51.81845699,-8.526183176,16,555.23,530331.31,9.45,178,23122,75,79,1
-56.50993599,0.090138824,2,207.32,53501.5,24.72,294,26964,80,84,1
-52.08511299,-4.326351176,16,235.41,154747.7,18.16,102,25005,77,71,1
-54.41001999,-2.368096176,11,3.6,13834.74,26.27,123,6397,13,0,1
-53.36839499,-3.518050176,28,100.13,145157.5,16.28,555,25350,70,19,1
-52.67675599,-9.526143176,22,278.9,92269.78,13.88,644,23913,61,58,1
-53.49338999,-1.751454176,18,9.51,199247.5,24.88,429,25475,61,68,1
-55.27665199,-1.051482176,2,241.08,430292.81,18.42,626,25399,81,85,1
-51.18514899,-1.259807176,28,16.33,17161.74,7.97,530,23343,58,84,1
-54.20169499,-4.451346176,13,200.4,48653.93,20.45,118,24284,81,84,1
-52.50176299,-1.093147176,2,55.53,80040.98,20.6,508,21530,77,87,1
-55.88496099,-5.292979176,5,164.21,229604.2,23.86,663,26754,79,79,7
-52.09344599,-7.501224176,13,394.73,507077.5,14.37,587,24863,78,78,1
-54.55168099,-3.376389176,28,211.16,370088.5,13.79,237,25316,76,77,1
-51.85178899,-4.826331176,16,272.72,207310.91,15.46,184,25481,83,63,1
-49.98519699,-2.768080176,28,27.5,78856.77,18.58,624,22228,53,80,1
-53.01007599,-8.392855176,13,312.1,169161,11.11,685,24600,78,81,1
-51.10181899,-2.009777176,28,31.94,20717.69,13.73,56,24518,64,56,1
-57.11824499,1.081765824,2,228.67,29312.45,24.86,622,25891,67,81,1
-56.24327999,0.931771824,2,344.99,73961.55,27.9,341,23284,85,83,1
-57.06824699,-5.034656176,2,198.77,146374.09,20.59,456,25932,63,81,1
-51.65179699,-1.734788176,28,47.84,86640.63,10.93,636,24375,75,89,1
-49.51021599,-3.859703176,5,93.53,52834.34,12.63,610,25424,41,64,7
-48.52692199,-4.951326176,5,258.77,173004.7,15.97,124,14492,24,36,7
-54.84333599,-9.001164176,2,524.66,142166.8,15.25,715,25218,64,57,1
-50.91849299,-5.501304176,2,254.16,75905.15,7.96,210,25551,76,13,1
-49.56021399,-6.509597176,5,171.42,115167.2,17.29,330,15435,22,24,7
-54.74333999,0.173468824,2,397.24,326297.19,23.98,37,27034,66,81,1
-53.13507099,-9.267820176,16,294.97,65365.37,29.39,598,24684,74,80,1
-50.31018399,-2.568088176,28,36.5,29716.83,19.97,278,23919,66,65,1
-48.79357799,-2.384762176,18,40.18,7372.76,18.16,661,24167,78,34,1
-51.99344999,-1.568128176,11,4.56,43960.15,25.67,623,25643,63,74,1
-50.95182499,-7.276233176,2,276.1,41188.51,16.07,680,23546,33,77,1
-52.36010199,-8.467852176,16,391.42,439808,16.63,712,24725,76,80,1
-48.98523699,-2.343097176,18,16.5,45877.08,26.59,661,25345,75,84,1
-58.20153499,0.348461824,2,175.72,15029.79,20.37,423,28145,74,88,1
-56.38494099,-0.809825176,2,106.34,56206.28,30.68,120,26893,77,82,1
-57.45989799,0.306796824,1,184.19,78043.58,16.89,177,27317,75,81,1
-53.92670599,-0.026523176,1,240.24,59334.87,18.84,39,24684,61,65,1
-49.02690199,-3.734708176,2,85.95,85156.99,28.09,612,24722,69,30,1
-46.65199699,-1.609793176,5,51.05,89280.41,10.21,107,18943,28,11,7
-55.00999599,-7.967872176,13,275.45,30477.46,17.37,715,25111,78,92,1
-47.51862899,-2.993071176,18,123.71,81724.3,14.5,169,12584,1,32,1
-46.96031799,-2.359763176,5,92.24,97856.89,13.86,552,23906,25,83,7
-55.60997199,-0.259847176,2,328.32,132783.2,17.79,564,25912,80,83,1
-55.50997599,-3.101400176,28,131.81,136371.09,13.37,611,24355,75,67,1
-56.76825899,-6.226275176,2,194.82,340808.81,22.26,524,23653,81,84,1
-56.38494099,-6.167944176,2,185.96,82504.47,22.63,618,24926,83,81,1
-52.30177099,-8.776173176,41,248.14,105618.1,24.73,715,24174,76,88,1
-56.45993799,-3.818038176,28,102.91,49779.54,18.58,429,25067,60,86,1
-53.24339999,-2.576421176,28,132.38,344167.19,24.19,199,22715,72,62,1
-53.53505499,-2.068108176,5,9.87,42626.22,25.98,385,16811,53,38,3
-54.61001199,-0.376509176,2,328.71,256665.91,30.32,37,24435,63,79,1
-54.99332999,0.023474824,2,494.8,238742.8,18.74,293,25067,80,86,1
-55.15998999,-7.042909176,16,257.54,69101.81,19.63,631,25849,17,68,1
-52.21844099,-7.326231176,13,454.88,641473.19,11.27,105,24790,64,82,1
-56.06828699,-4.109693176,5,71.12,152445.5,25.12,172,21809,47,25,7
-56.22661399,-4.842997176,16,78.21,161788.8,21.59,552,26139,46,83,1
-57.24323999,-5.834624176,6,102.4,157975.8,16.97,444,23915,79,79,1
-51.38514099,-5.409641176,2,156.88,119739,25.25,222,24517,60,75,1
-48.87690799,-3.993031176,5,73.73,24535.47,27.5,233,15844,18,83,7
-55.20998799,-6.601260176,16,281.71,195064.3,9.92,627,22608,76,96,1
-51.07681999,-3.976365176,1,202.12,287993.5,17.08,440,24629,77,65,1
-53.36839499,-2.243101176,28,61.99,72362.14,12.86,351,26177,63,76,1
-51.78512499,-8.476185176,16,477.83,1030321,13.14,718,23454,65,79,1
-49.66020999,-5.684630176,2,155.95,139954.59,13.99,441,25185,74,20,1
-52.61009199,-5.201316176,16,201,64606.14,15.81,233,21361,82,74,1
-49.01023599,-6.776253176,5,152.68,93733,25.93,367,14658,44,11,7
-51.51013599,-9.251154176,16,423.78,109933.7,9.71,710,24185,63,79,1
-55.38498099,-8.101200176,16,239.9,132426.91,25.57,716,23979,78,82,1
-53.16840299,-1.001484176,16,164.85,55756.24,13.59,378,24469,46,85,1
-57.92654599,-0.584834176,2,120.2,23168.1,19.52,398,26332,78,77,1
-46.63533099,-2.493091176,2,54.93,59412.58,22.49,318,23256,71,86,1
-53.66004999,-7.401228176,2,234.32,569987.62,28.08,632,25140,76,65,1
-56.89325399,-5.334644176,2,147.83,87650.55,12.44,626,23974,67,92,1
-54.01003599,0.648449824,2,477.99,467899.59,7.84,482,18462,80,82,1
-55.88496099,-9.326151176,7,317.77,200594.5,17.95,561,18791,56,60,1
-54.16836299,-2.101440176,11,4.45,6905.24,22.9,601,22721,48,0,1
-49.85186899,-0.818158176,6,20.45,32725.21,15.32,653,25528,61,80,1
-54.38502099,1.606744824,2,289.53,77613.98,24.71,221,23016,64,81,1
-56.61826499,-3.443053176,28,66.99,138311.59,16.29,529,22316,76,95,1
-48.07693999,-2.826411176,18,71.44,23910.37,20.53,320,23860,80,65,1
-51.58513299,-7.959539176,35,400.08,137913.59,9.72,705,23511,39,70,1
-57.37656799,-6.876249176,2,145.87,36821.78,22.34,291,24913,78,80,1
-48.37692799,-2.809745176,5,38.7,128754.6,28.33,314,22940,51,46,7
-56.45160499,-0.959819176,2,254.79,183929.5,7.76,555,26358,78,83,1
-57.37656799,-7.617886176,7,256.16,422132.5,12.37,579,25596,69,16,1
-50.29351799,-8.076201176,5,243.88,98539.73,17.29,48,17024,19,18,7
-51.56013399,-2.384762176,28,56.33,20428.75,15.69,282,22035,55,65,1
-49.36022199,-5.034656176,5,109.2,68878.09,25.71,151,14361,25,32,7
-52.75175299,-1.868116176,11,3.05,24200,26.07,595,22595,31,29,1
-56.74325999,-5.592967176,6,129.79,90060.67,17.68,522,25423,73,80,1
-51.24347999,-2.068108176,28,29.43,14291.08,14.56,688,23097,78,32,1
-55.81829699,-8.734508176,39,398.21,160734.59,23.35,536,24169,80,75,1
-53.59338599,-4.668004176,16,181.14,94567.2,24.35,650,26272,77,51,1
-57.73488699,1.590078824,2,254.09,25337.56,20.91,517,26138,64,77,1
-54.50168299,-4.193023176,2,353.45,566505.19,14.86,568,25467,74,73,1
-50.19352199,-2.851410176,28,62.35,39260.21,12.14,614,23661,78,82,1
-54.60167899,-4.418014176,13,204.46,27494.58,20.73,603,25707,62,81,1
-54.95166499,-8.301192176,13,327.51,383085,13.17,659,22105,21,79,1
-54.66000999,-3.918034176,5,130.14,64351.02,23.32,328,23053,71,37,7
-50.93515899,-3.243061176,25,60.87,68120.03,20.18,598,24283,60,75,1
-52.01844899,-8.176197176,40,577.27,258620.41,18.77,239,6783,20,32,1
-46.62699799,-2.259767176,5,90.8,33085.39,10.83,623,23131,60,67,7
-47.54362799,-2.534756176,5,60.98,54571.84,25.09,221,16937,25,12,7
-51.76845899,-8.617846176,16,552.56,494274.19,13.09,299,23895,76,92,1
-52.97674399,-6.259607176,2,232,125000.8,14.65,612,23256,72,60,1
-56.60159899,-7.301232176,2,298.95,75939.85,16.05,660,24741,75,82,1
-51.36847499,-1.401468176,28,15.46,64444.16,19.42,593,22662,56,58,1
-53.36839499,-2.093107176,18,32.63,45238.85,18.93,615,19871,67,92,1
-53.97670399,-2.318098176,11,6.98,14532.66,17.49,194,10831,29,36,1
-56.28494499,0.840108824,2,312.85,104125,23.97,606,27710,79,82,1
-54.77667199,1.765071824,2,272.46,132694.7,18.17,125,27040,72,83,1
-53.85170899,-5.259647176,16,217.87,148984.7,16.98,340,26153,77,74,1
-51.31847699,-2.709749176,28,56.05,40111.07,18.66,246,22030,61,79,1
-56.35160899,-5.717962176,16,303.67,758056.38,19.98,652,15840,67,84,1
-49.50188299,-7.459559176,34,212.45,124426.5,8,197,14981,36,37,1
-50.58517299,-5.467972176,5,180.5,31539.89,25.36,150,14852,45,20,7
-54.36002199,-0.809825176,2,291.07,150371.41,19.54,354,25176,78,89,1
-55.76829899,-8.709509176,39,381.12,347165.69,24.1,648,24755,78,83,1
-49.86853499,-3.659711176,25,69.35,77684.02,20.24,571,22961,17,34,1
-51.21014799,-4.459679176,2,168.34,105909.1,20.11,540,23142,78,66,1
-56.78492499,-4.218022176,28,125.43,59205.01,13.03,496,26376,83,86,1
-55.01832899,-0.176517176,2,435.38,55967.84,11.78,590,23983,80,88,1
-51.79345799,-7.667884176,16,285.62,542911.5,10.45,639,23834,75,65,1
-49.85186899,-2.743081176,18,34.5,125182.5,18.47,627,24544,76,76,1
-51.61846499,-6.442933176,5,325.83,410413.19,13.8,310,14446,20,66,7
-50.40184699,-3.018070176,28,77.36,40458.32,16.15,535,22135,77,63,1
-56.70159499,-7.817878176,2,285.56,67482.77,12.74,666,25751,80,40,1
-48.82690999,-3.901368176,2,106.56,22903.41,16.43,618,24759,80,36,1
-47.92694599,-1.459799176,5,19.98,70651.25,19.69,189,19547,66,63,7
